Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,93.2747552925,18.1953159209,0.0,0.0,3.49369000822,6.81298672936,28.5988176348,26.8275676348,1.75125,0.02
 01/01  02:00:00,93.4851772347,18.1953159209,0.0,0.0,3.49369000822,6.81298672936,22.8364413863,21.0651913863,1.75125,0.02
 01/01  03:00:00,87.8538155857,12.5339063133,0.00533833086679,0.0,3.49369000822,6.81298672936,20.2261749253,17.3105520709,1.75125,1.16437285438
 01/01  04:00:00,98.5405825949,23.365710339,0.00615533986965,0.0,3.49369000822,6.81298672936,33.6887031986,31.9174531986,1.75125,0.02
 01/01  05:00:00,112.912689386,30.9532440147,0.0,0.0,3.49369000822,6.81298672936,37.7116860852,35.9404360852,1.75125,0.02
 01/01  06:00:00,105.0008528,23.4971827277,0.0,0.0,3.49369000822,6.81298672936,31.6770414805,28.76143066,1.75125,1.16436082059
 01/01  07:00:00,142.391815975,47.523556342,0.0,0.0,6.98738001645,14.1499734587,470.729077824,467.206577824,3.5025,0.02
 01/01  08:00:00,151.57009106,47.523556342,0.0,0.0,6.98738001645,14.1499734587,431.930845317,427.263964856,3.5025,1.1643804608
 01/01  09:00:00,173.402553873,47.523556342,0.0,0.0,6.98738001645,14.1499734587,387.873797634,384.351297634,3.5025,0.02
 01/01  10:00:00,146.012381047,47.523556342,0.0,0.0,6.98738001645,14.1499734587,379.361796188,374.694785045,3.5025,1.16451114276
 01/01  11:00:00,180.535770652,47.523556342,0.0,0.0,27.9495200658,27.7759469175,339.845462445,331.675552198,7.005,1.16491024747
 01/01  12:00:00,211.924416795,47.523556342,0.0,0.0,27.9495200658,27.7759469175,311.896277143,303.726362258,7.005,1.16491488493
 01/01  13:00:00,219.093013746,47.523556342,0.0,0.0,41.9242800987,36.8599292233,273.929135071,263.424035267,9.34,1.16509980331
 01/01  14:00:00,216.410879702,47.523556342,0.0,0.0,41.9242800987,36.8599292233,265.430857591,254.925691595,9.34,1.16516599645
 01/01  15:00:00,212.602163122,47.523556342,0.0,0.0,41.9242800987,36.8599292233,257.221579566,246.71643864,9.34,1.16514092584
 01/01  16:00:00,209.174680323,47.523556342,0.0,0.0,41.9242800987,36.8599292233,252.318674475,241.813465558,9.34,1.1652089165
 01/01  17:00:00,212.541443809,47.523556342,0.0,0.0,41.9242800987,36.8599292233,264.423696123,253.918606042,9.34,1.16509008141
 01/01  18:00:00,194.24811467,47.523556342,0.0,0.0,27.9495200658,27.7759469175,309.826317734,301.656259972,7.005,1.16505776183
 01/01  19:00:00,200.708022906,47.523556342,0.0,0.0,13.9747600329,18.6919646116,339.621570786,333.786663208,4.67,1.16490757752
 01/01  20:00:00,180.641897908,47.523556342,0.0,0.0,13.9747600329,18.6919646116,366.105201494,360.270376486,4.67,1.16482500778
 01/01  21:00:00,171.83450956,47.523556342,0.0,0.0,13.9747600329,18.6919646116,386.359931836,381.669931836,4.67,0.02
 01/01  22:00:00,157.627037031,47.523556342,0.0,0.0,13.9747600329,18.6919646116,336.41023051,330.575648939,4.67,1.1645815717
 01/01  23:00:00,76.5845635264,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  24:00:00,124.878731188,12.1302106139,0.0,0.0,3.49369000822,6.81298672936,21.5642727287,18.6486750219,1.75125,1.16434770679
 01/02  01:00:00,101.85224133,18.3567942007,0.0018942546289,0.0,3.49369000822,9.08398230582,34.5058717945,32.1508717945,2.335,0.02
 01/02  02:00:00,102.032609132,24.6232269456,0.00368712944848,0.0,3.49369000822,9.08398230582,39.6254808446,37.2704808446,2.335,0.02
 01/02  03:00:00,102.544936939,25.1824875477,0.0,0.0,3.49369000822,9.08398230582,33.5720230313,30.0727008532,2.335,1.16432217811
 01/02  04:00:00,106.498566684,29.3435452359,0.0,0.0,3.49369000822,9.08398230582,47.4201904682,45.0651904682,2.335,0.02
 01/02  05:00:00,113.229229296,29.2679391947,0.0,0.0,3.49369000822,9.08398230582,45.2252961652,42.8702961652,2.335,0.02
 01/02  06:00:00,109.245461084,25.7190538073,0.0,0.0,3.49369000822,9.08398230582,36.5685466677,33.0692426554,2.335,1.16430401223
 01/02  07:00:00,156.461697995,47.523556342,0.0,0.0,13.9747600329,18.6919646116,449.176130027,444.486130027,4.67,0.02
 01/02  08:00:00,165.53603304,47.523556342,0.0,0.0,13.9747600329,18.6919646116,415.146253231,409.311707482,4.67,1.16454574961
 01/02  09:00:00,228.218238361,47.523556342,0.0,0.0,34.9369000822,32.3179380704,377.999819005,369.807319005,8.1725,0.02
 01/02  10:00:00,252.303077781,47.523556342,0.0,0.0,62.886420148,41.4019203762,327.092902062,315.420442805,10.5075,1.16495925653
 01/02  11:00:00,242.529298031,47.523556342,0.0,0.0,62.886420148,41.4019203762,298.494359236,286.821658271,10.5075,1.16520096429
 01/02  12:00:00,273.43530645,47.523556342,0.0,0.0,62.886420148,41.4019203762,274.818962632,261.999979547,10.5075,2.31148308491
 01/02  13:00:00,253.308598545,47.523556342,0.0,0.0,62.886420148,41.4019203762,259.394123739,246.574823413,10.5075,2.31180032618
 01/02  14:00:00,250.052724116,47.523556342,0.0,0.0,62.886420148,41.4019203762,242.735985757,231.062842469,10.5075,1.16564328854
 01/02  15:00:00,246.284287592,47.523556342,0.0,0.0,62.886420148,41.4019203762,232.921447672,220.102804057,10.5075,2.31114361528
 01/02  16:00:00,242.916442725,47.523556342,0.0,0.0,62.886420148,41.4019203762,231.209390718,219.536450007,10.5075,1.16544071101
 01/02  17:00:00,246.366711531,47.523556342,0.0,0.0,62.886420148,41.4019203762,231.351054914,219.678115063,10.5075,1.16543985112
 01/02  18:00:00,256.578979365,47.523556342,0.0,0.0,62.886420148,41.4019203762,233.946761094,221.128363993,10.5075,2.31089710072
 01/02  19:00:00,255.924548192,47.523556342,0.0,0.0,41.9242800987,36.8599292233,243.579327497,233.074083555,9.34,1.16524394207
 01/02  20:00:00,239.896636182,47.523556342,0.0,0.0,41.9242800987,36.8599292233,262.049852003,251.544732098,9.34,1.16511990531
 01/02  21:00:00,214.835456729,47.523556342,0.0,0.0,34.9369000822,32.3179380704,272.080571969,262.74296974,8.1725,1.1651022292
 01/02  22:00:00,157.837042681,47.523556342,0.0,0.0,13.9747600329,18.6919646116,243.49439244,237.659691074,4.67,1.16470136651
 01/02  23:00:00,79.3012146581,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  24:00:00,115.135067595,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49937395695,0.0,2.335,1.16437395695
 01/03  01:00:00,102.082984384,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,24.0457846972,21.6907846972,2.335,0.02
 01/03  02:00:00,95.9966732164,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,23.0723687786,20.7173687786,2.335,0.02
 01/03  03:00:00,89.8751973761,12.1302106139,0.0,0.0,3.49369000822,9.08398230582,17.2782408176,13.7789178292,2.335,1.16432298847
 01/03  04:00:00,95.8413152237,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,23.3463061608,20.9913061608,2.335,0.02
 01/03  05:00:00,118.445314195,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,21.9061847006,19.5511847006,2.335,0.02
 01/03  06:00:00,112.584684606,12.3118736787,0.00219147417988,0.0,3.49369000822,9.08398230582,18.0881790367,14.588913685,2.335,1.16426535162
 01/03  07:00:00,173.423793501,47.523556342,0.0,0.0,13.9747600329,18.6919646116,356.700052648,352.010052648,4.67,0.02
 01/03  08:00:00,175.350772316,47.523556342,0.0,0.0,13.9747600329,18.6919646116,330.392750815,324.558243963,4.67,1.16450685152
 01/03  09:00:00,228.785425374,47.523556342,0.0,0.0,34.9369000822,32.3179380704,279.986149052,271.793649052,8.1725,0.02
 01/03  10:00:00,253.363065201,47.523556342,0.0226442966856,0.0,62.886420148,41.4019203762,235.086736731,223.414163208,10.5075,1.16507352288
 01/03  11:00:00,244.430807532,47.523556342,0.0244626164825,0.0,62.886420148,41.4019203762,218.783387746,207.110725717,10.5075,1.16516202927
 01/03  12:00:00,276.497158119,47.523556342,0.0119381954412,0.0,62.886420148,41.4019203762,202.110432194,189.291526706,10.5075,2.31140548734
 01/03  13:00:00,257.857924416,47.523556342,0.043703781061,0.0,62.886420148,41.4019203762,183.736900979,170.917678184,10.5075,2.31172279471
 01/03  14:00:00,255.310215712,47.523556342,0.256978110347,0.0,62.886420148,41.4019203762,166.571274436,154.898169685,10.5075,1.16560475123
 01/03  15:00:00,250.45849412,47.523556342,0.385663300881,0.0,62.886420148,41.4019203762,165.273157145,152.454590975,10.5075,2.31106617039
 01/03  16:00:00,245.974608239,47.523556342,0.436052781145,0.0,62.886420148,41.4019203762,162.435621264,150.762719083,10.5075,1.16540218037
 01/03  17:00:00,249.37621437,47.523556342,0.455474171617,0.0,62.886420148,41.4019203762,166.793163196,155.120261841,10.5075,1.16540135424
 01/03  18:00:00,259.391708493,47.523556342,0.430597204548,0.0,62.886420148,41.4019203762,172.857109154,160.038788976,10.5075,2.31082017776
 01/03  19:00:00,257.834925409,47.523556342,0.113396312556,0.0,41.9242800987,36.8599292233,182.303319781,171.798114235,9.34,1.16520554576
 01/03  20:00:00,234.79875582,47.523556342,0.0,0.0,41.9242800987,36.8599292233,191.363681743,180.858600174,9.34,1.16508156852
 01/03  21:00:00,210.001979901,47.523556342,0.0,0.0,34.9369000822,32.3179380704,196.127999173,186.790435212,8.1725,1.16506396101
 01/03  22:00:00,154.057241804,47.523556342,0.00627293653865,0.0,13.9747600329,18.6919646116,169.944154338,164.109313532,4.67,1.16484080607
 01/03  23:00:00,81.5691066571,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/03  24:00:00,116.929315324,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49933570628,0.0,2.335,1.16433570628
 01/04  01:00:00,85.4927803602,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  02:00:00,78.2117212306,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  03:00:00,90.2153047265,12.1302106139,0.0,0.0,3.49369000822,9.08398230582,13.9630849599,10.4637999576,2.335,1.1642850023
 01/04  04:00:00,96.1522150653,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,21.2936989141,18.9386989141,2.335,0.02
 01/04  05:00:00,102.764507115,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,20.8034108888,18.4484108888,2.335,0.02
 01/04  06:00:00,96.2419331382,12.1302106139,0.0,0.0,3.49369000822,9.08398230582,17.5417825705,14.0424815066,2.335,1.16430106391
 01/04  07:00:00,156.886007815,47.523556342,0.0,0.0,13.9747600329,18.6919646116,355.955253674,351.265253674,4.67,0.02
 01/04  08:00:00,166.091633141,47.523556342,0.0,0.0,13.9747600329,18.6919646116,328.093135433,323.403135433,4.67,0.02
 01/04  09:00:00,228.563731532,47.523556342,0.0,0.0,34.9369000822,32.3179380704,294.637220729,285.299884411,8.1725,1.16483631814
 01/04  10:00:00,252.760283069,47.523556342,0.0236121027167,0.0,62.886420148,41.4019203762,251.620656232,239.948046162,10.5075,1.16511007012
 01/04  11:00:00,243.030326897,47.523556342,0.0114941640359,0.0,62.886420148,41.4019203762,233.145718853,221.473095208,10.5075,1.16512364549
 01/04  12:00:00,273.694934854,47.523556342,0.0113406264185,0.0,62.886420148,41.4019203762,218.133994895,205.315166111,10.5075,2.31132878305
 01/04  13:00:00,253.652947132,47.523556342,0.0,0.0,62.886420148,41.4019203762,204.261270167,191.442124033,10.5075,2.31164613351
 01/04  14:00:00,250.760758669,47.523556342,0.0,0.0,62.886420148,41.4019203762,201.022625702,189.349173714,10.5075,1.16595198815
 01/04  15:00:00,247.131554554,47.523556342,0.0161518696202,0.0,62.886420148,41.4019203762,199.53770258,186.719213544,10.5075,2.3109890354
 01/04  16:00:00,244.844240978,47.523556342,0.0820052635442,0.0,62.886420148,41.4019203762,193.126122357,181.453258653,10.5075,1.16536370332
 01/04  17:00:00,248.505940765,47.523556342,0.0,0.0,62.886420148,41.4019203762,206.987984603,195.315121695,10.5075,1.16536290814
 01/04  18:00:00,257.742031884,47.523556342,0.0,0.0,62.886420148,41.4019203762,215.259809662,202.441566306,10.5075,2.31074335567
 01/04  19:00:00,256.801127721,47.523556342,0.0,0.0,41.9242800987,36.8599292233,213.852335416,203.347168191,9.34,1.16516722528
 01/04  20:00:00,241.303068344,47.523556342,0.0,0.0,41.9242800987,36.8599292233,221.930935994,211.425892728,9.34,1.16504326595
 01/04  21:00:00,216.385287329,47.523556342,0.0,0.0,34.9369000822,32.3179380704,228.77912938,219.441603645,8.1725,1.16502573447
 01/04  22:00:00,159.138042597,47.523556342,0.0,0.0,13.9747600329,18.6919646116,199.676276059,193.841473388,4.67,1.16480267106
 01/04  23:00:00,81.8297863672,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  24:00:00,117.395874082,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49939329076,0.0,2.335,1.16439329076
 01/05  01:00:00,86.0440423697,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  02:00:00,78.830288791,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  03:00:00,96.928546555,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,17.9657950365,14.4664687709,2.335,1.16432626557
 01/05  04:00:00,97.2420037137,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,16.748173681,14.393173681,2.335,0.02
 01/05  05:00:00,97.8446373178,12.1302106139,0.0,0.0,3.49369000822,9.08398230582,12.6729465782,10.3179465782,2.335,0.02
 01/05  06:00:00,102.944399681,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,23.2249666732,19.7256788286,2.335,1.1642878446
 01/05  07:00:00,157.240053669,47.523556342,0.0,0.0,13.9747600329,18.6919646116,339.083299134,334.393299134,4.67,0.02
 01/05  08:00:00,166.28291783,47.523556342,0.0,0.0,13.9747600329,18.6919646116,314.743045248,310.053045248,4.67,0.02
 01/05  09:00:00,228.704737385,47.523556342,0.0,0.0,34.9369000822,32.3179380704,281.380581723,272.043283289,8.1725,1.16479843416
 01/05  10:00:00,253.113202805,47.523556342,0.0180158785743,0.0,62.886420148,41.4019203762,241.484165207,229.811594245,10.5075,1.16507096183
 01/05  11:00:00,243.600710286,47.523556342,0.0131905317266,0.0,62.886420148,41.4019203762,225.77564095,214.102779166,10.5075,1.1653617832
 01/05  12:00:00,274.245271061,47.523556342,0.0,0.0,62.886420148,41.4019203762,210.847726353,198.028973622,10.5075,2.31125273131
 01/05  13:00:00,253.479684449,47.523556342,0.0,0.0,62.886420148,41.4019203762,208.718399251,195.899329336,10.5075,2.31156991571
 01/05  14:00:00,250.569448043,47.523556342,0.0,0.0,62.886420148,41.4019203762,200.6174989,188.9440851,10.5075,1.16591379962
 01/05  15:00:00,247.094963864,47.523556342,0.141472015379,0.0,62.886420148,41.4019203762,189.361319955,176.542906715,10.5075,2.31091323989
 01/05  16:00:00,243.477887139,47.523556342,0.168557276351,0.0,62.886420148,41.4019203762,187.487751554,175.814925725,10.5075,1.16532582864
 01/05  17:00:00,246.487060459,47.523556342,0.0202177315395,0.0,62.886420148,41.4019203762,204.680585132,193.00776007,10.5075,1.16532506215
 01/05  18:00:00,256.570106546,47.523556342,0.0,0.0,62.886420148,41.4019203762,222.150240591,209.332072859,10.5075,2.31066773251
 01/05  19:00:00,255.859236046,47.523556342,0.0,0.0,41.9242800987,36.8599292233,231.188918406,220.683507432,9.34,1.16541097391
 01/05  20:00:00,239.592362593,47.523556342,0.0,0.0,41.9242800987,36.8599292233,242.567232465,232.062227149,9.34,1.16500531595
 01/05  21:00:00,214.771062941,47.523556342,0.0,0.0,34.9369000822,32.3179380704,264.344895098,255.007407271,8.1725,1.16498782712
 01/05  22:00:00,157.769089432,47.523556342,0.0,0.0,13.9747600329,18.6919646116,254.559061216,248.724296342,4.67,1.16476487433
 01/05  23:00:00,79.1468091936,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  24:00:00,121.149752313,6.06510530697,0.0,0.0,3.49369000822,9.08398230582,12.5191567637,9.01973724156,2.335,1.16441952214
 01/06  01:00:00,101.864015716,18.1953159209,0.0,0.0,3.49369000822,9.08398230582,27.4260150773,25.0710150773,2.335,0.02
 01/06  02:00:00,89.6579826366,12.1302106139,0.0,0.0,3.49369000822,9.08398230582,23.7515518094,21.3965518094,2.335,0.02
 01/06  03:00:00,104.877580564,27.6582404159,0.00527854765826,0.0,3.49369000822,9.08398230582,48.2617524903,44.7624372108,2.335,1.16431527949
 01/06  04:00:00,104.15310394,26.7997344005,0.0,0.0,3.49369000822,9.08398230582,47.7848050921,45.4298050921,2.335,0.02
 01/06  05:00:00,125.480397991,25.7190538073,0.0,0.0,3.49369000822,9.08398230582,39.4775438812,37.1225438812,2.335,0.02
 01/06  06:00:00,131.515245747,32.0263765339,0.0,0.0,3.49369000822,9.08398230582,59.3106697567,56.9556697567,2.335,0.02
 01/06  07:00:00,173.141540892,47.523556342,0.0,0.0,13.9747600329,18.6919646116,457.371924393,451.537624773,4.67,1.16429962
 01/06  08:00:00,174.573783112,47.523556342,0.0,0.0,13.9747600329,18.6919646116,423.006804451,418.316804451,4.67,0.02
 01/06  09:00:00,228.269814966,47.523556342,0.0,0.0,34.9369000822,32.3179380704,383.334114295,373.996853332,8.1725,1.16476096251
 01/06  10:00:00,252.203841143,47.523556342,0.0,0.0,62.886420148,41.4019203762,338.847483749,327.174950223,10.5075,1.16503352622
 01/06  11:00:00,242.460549625,47.523556342,0.0,0.0,62.886420148,41.4019203762,315.840838551,304.168014149,10.5075,1.16532440188
 01/06  12:00:00,273.414760219,47.523556342,0.0,0.0,62.886420148,41.4019203762,294.563892736,281.7448509,10.5075,2.3115418357
 01/06  13:00:00,253.276162222,47.523556342,0.0,0.0,62.886420148,41.4019203762,283.681166085,270.862171433,10.5075,2.311494652
 01/06  14:00:00,249.984245599,47.523556342,0.0,0.0,62.886420148,41.4019203762,271.995237243,260.321861193,10.5075,1.1658760506
 01/06  15:00:00,246.2094986,47.523556342,0.0,0.0,62.886420148,41.4019203762,258.281607316,245.463269002,10.5075,2.3108383145
 01/06  16:00:00,242.821798096,47.523556342,0.0,0.0,62.886420148,41.4019203762,250.224897227,238.552108838,10.5075,1.16528838893
 01/06  17:00:00,246.201642736,47.523556342,0.0,0.0,62.886420148,41.4019203762,259.04695042,247.374162769,10.5075,1.16528765094
 01/06  18:00:00,256.295469288,47.523556342,0.0,0.0,62.886420148,41.4019203762,293.256435151,280.438342172,10.5075,2.31059297856
 01/06  19:00:00,255.621756918,47.523556342,0.0,0.0,41.9242800987,36.8599292233,325.73526812,315.229894458,9.34,1.16537366159
 01/06  20:00:00,232.683307885,47.523556342,0.0,0.0,41.9242800987,36.8599292233,340.24561997,329.740651812,9.34,1.16496815788
 01/06  21:00:00,208.172929585,47.523556342,0.0,0.0,34.9369000822,32.3179380704,352.728368574,343.390917954,8.1725,1.16495061917
 01/06  22:00:00,152.796729197,47.523556342,0.0,0.0,13.9747600329,18.6919646116,340.312726373,334.477998594,4.67,1.16472777916
 01/06  23:00:00,81.6289447437,3.03255265349,0.0,0.0,3.49369000822,9.08398230582,7.99502522001,5.64002522001,2.335,0.02
 01/06  24:00:00,133.395395817,18.4375333406,0.00116990327945,0.0,3.49369000822,9.08398230582,40.3446346867,37.9896346867,2.335,0.02
 01/07  01:00:00,104.888657924,23.7696425638,0.0,0.0,3.49369000822,6.81298672936,36.7240614081,33.8083090799,1.75125,1.16450232822
 01/07  02:00:00,106.470382437,31.7841591143,0.0,0.0,3.49369000822,6.81298672936,58.9175107694,57.1462607694,1.75125,0.02
 01/07  03:00:00,102.540767423,27.6582404159,0.0,0.0,3.49369000822,6.81298672936,59.8918519058,56.9761915354,1.75125,1.1644103704
 01/07  04:00:00,100.7946331,25.9612712269,0.0,0.0,3.49369000822,6.81298672936,49.402750167,47.631500167,1.75125,0.02
 01/07  05:00:00,112.881837115,31.7841591143,0.0,0.0,3.49369000822,6.81298672936,78.8880297536,75.9724138299,1.75125,1.16436592373
 01/07  06:00:00,109.623473446,28.6695115628,0.0,0.0,3.49369000822,6.81298672936,78.8383474263,77.0670974263,1.75125,0.02
 01/07  07:00:00,142.329492951,47.523556342,0.0,0.0,6.98738001645,14.1499734587,530.893580345,527.371080345,3.5025,0.02
 01/07  08:00:00,151.121892765,47.523556342,0.0,0.0,6.98738001645,14.1499734587,498.796153062,494.129030955,3.5025,1.16462210774
 01/07  09:00:00,200.65064678,47.523556342,0.0,0.0,20.9621400493,23.2339557645,459.150424205,452.148101387,5.8375,1.16482281805
 01/07  10:00:00,217.595864039,47.523556342,0.0,0.0,41.9242800987,36.8599292233,403.657857476,393.152910226,9.34,1.16494724934
 01/07  11:00:00,242.304075644,47.523556342,0.0,0.0,62.886420148,41.4019203762,360.622648896,348.949929687,10.5075,1.16521920898
 01/07  12:00:00,273.330393305,47.523556342,0.0,0.0,62.886420148,41.4019203762,328.070769211,316.397718709,10.5075,1.16555050169
 01/07  13:00:00,253.195113966,47.523556342,0.0,0.0,62.886420148,41.4019203762,307.224031336,294.405095625,10.5075,2.31143571081
 01/07  14:00:00,249.802393171,47.523556342,0.0,0.0,62.886420148,41.4019203762,287.047762785,274.228721553,10.5075,2.31154123182
 01/07  15:00:00,246.033921634,47.523556342,0.0,0.0,62.886420148,41.4019203762,270.894846714,259.221892119,10.5075,1.16545459414
 01/07  16:00:00,242.622218513,47.523556342,0.0,0.0,62.886420148,41.4019203762,261.588629953,249.915680002,10.5075,1.16544995107
 01/07  17:00:00,246.012929867,47.523556342,0.0,0.0,62.886420148,41.4019203762,273.319682414,260.501316344,10.5075,2.31086606973
 01/07  18:00:00,256.14176325,47.523556342,0.0,0.0,62.886420148,41.4019203762,306.841814255,295.168925431,10.5075,1.16538882378
 01/07  19:00:00,241.804805985,47.523556342,0.0,0.0,34.9369000822,32.3179380704,363.675045914,354.337245474,8.1725,1.16530044016
 01/07  20:00:00,196.042113889,47.523556342,0.0,0.0,20.9621400493,23.2339557645,394.865160782,387.86264563,5.8375,1.16501515198
 01/07  21:00:00,185.772161395,47.523556342,0.0,0.0,20.9621400493,23.2339557645,400.105685254,393.10330832,5.8375,1.16487693388
 01/07  22:00:00,143.287109623,47.523556342,0.0,0.0,6.98738001645,14.1499734587,372.737315899,368.070057763,3.5025,1.16475813615
 01/07  23:00:00,82.2278199318,6.06510530697,0.0,0.0,3.49369000822,6.81298672936,15.2783724127,12.3624628106,1.75125,1.16465960204
 01/07  24:00:00,136.762816895,24.1210193974,0.0,0.0,3.49369000822,6.81298672936,46.5898006481,44.8185506481,1.75125,0.02
 01/08  01:00:00,104.963174291,23.8150061885,0.0,0.0,3.49369000822,6.81298672936,40.1732305611,38.4019805611,1.75125,0.02
 01/08  02:00:00,104.391872836,29.8045054543,0.0,0.0,3.49369000822,6.81298672936,70.238043892,67.3224023941,1.75125,1.16439149792
 01/08  03:00:00,106.576482975,31.7841591143,0.0,0.0,3.49369000822,6.81298672936,70.9797384121,69.2084884121,1.75125,0.02
 01/08  04:00:00,99.6286245181,24.8446640836,0.0,0.0,3.49369000822,6.81298672936,62.4535594739,59.5379456899,1.75125,1.16436378398
 01/08  05:00:00,112.743191726,31.7187855819,0.0,0.0,3.49369000822,6.81298672936,98.4014199188,96.6301699188,1.75125,0.02
 01/08  06:00:00,116.190237822,35.3068008274,0.0,0.0,3.49369000822,6.81298672936,107.078704955,105.307454955,1.75125,0.02
 01/08  07:00:00,142.335254139,47.523556342,0.0,0.0,6.98738001645,14.1499734587,597.747598513,593.080729801,3.5025,1.16436871277
 01/08  08:00:00,151.080410309,47.523556342,0.0,0.0,6.98738001645,14.1499734587,558.755175232,555.232675232,3.5025,0.02
 01/08  09:00:00,173.150288771,47.523556342,0.0,0.0,6.98738001645,14.1499734587,484.5709218,479.903900746,3.5025,1.16452105331
 01/08  10:00:00,145.489618633,47.523556342,0.0,0.0,6.98738001645,14.1499734587,465.88472402,462.36222402,3.5025,0.02
 01/08  11:00:00,180.197071351,47.523556342,0.0,0.0,27.9495200658,27.7759469175,428.594036779,420.424196724,7.005,1.16484005569
 01/08  12:00:00,211.746182494,47.523556342,0.0,0.0,27.9495200658,27.7759469175,415.000198488,406.830165031,7.005,1.16503345718
 01/08  13:00:00,218.943810964,47.523556342,0.0,0.0,41.9242800987,36.8599292233,376.57377334,366.068609437,9.34,1.16516390228
 01/08  14:00:00,215.97023725,47.523556342,0.0,0.0,41.9242800987,36.8599292233,361.295173524,350.789943543,9.34,1.16522998074
 01/08  15:00:00,212.22512075,47.523556342,0.0,0.0,41.9242800987,36.8599292233,344.115663445,333.610674585,9.34,1.1649888609
 01/08  16:00:00,208.837254766,47.523556342,0.0,0.0,41.9242800987,36.8599292233,322.551086591,312.04604593,9.34,1.16504066151
 01/08  17:00:00,212.230541643,47.523556342,0.0,0.0,41.9242800987,36.8599292233,335.853400605,325.348257171,9.34,1.16514343425
 01/08  18:00:00,193.926970642,47.523556342,0.0,0.0,27.9495200658,27.7759469175,412.8271771,404.65703325,7.005,1.16514385022
 01/08  19:00:00,200.508335909,47.523556342,0.0,0.0,13.9747600329,18.6919646116,448.414116864,442.579213307,4.67,1.16490355659
 01/08  20:00:00,180.418719431,47.523556342,0.0,0.0,13.9747600329,18.6919646116,465.254179685,459.419391492,4.67,1.16478819367
 01/08  21:00:00,171.547902433,47.523556342,0.0,0.0,13.9747600329,18.6919646116,476.599689446,470.765039939,4.67,1.1646495069
 01/08  22:00:00,157.504187242,47.523556342,0.0,0.0,13.9747600329,18.6919646116,439.604244471,434.914244471,4.67,0.02
 01/08  23:00:00,85.2420250186,9.09765796046,0.0,0.0,3.49369000822,6.81298672936,22.4058466007,19.4901229161,1.75125,1.16447368456
 01/08  24:00:00,133.069573558,20.4216452142,0.000737576395887,0.0,3.49369000822,6.81298672936,35.3882923042,33.6170423042,1.75125,0.02
 01/09  01:00:00,113.081785218,29.8801114955,0.0,0.0,3.49369000822,9.08398230582,66.0396381769,62.5403320605,2.335,1.16430611639
 01/09  02:00:00,108.897209745,31.7841591143,0.0,0.0,3.49369000822,9.08398230582,64.8666288895,62.5116288895,2.335,0.02
 01/09  03:00:00,100.824924859,23.7394001474,0.0,0.0,3.49369000822,9.08398230582,54.8045647458,52.4495647458,2.335,0.02
 01/09  04:00:00,107.752953396,31.0752501237,0.0,0.0,3.49369000822,9.08398230582,99.2993404067,95.8000353985,2.335,1.16430500821
 01/09  05:00:00,117.020845228,33.4389664456,0.0,0.0,3.49369000822,9.08398230582,102.767985157,100.412985157,2.335,0.02
 01/09  06:00:00,110.325900811,27.1951497109,0.0,0.0,3.49369000822,9.08398230582,96.0607503405,93.7057503405,2.335,0.02
 01/09  07:00:00,156.130527472,47.523556342,0.0,0.0,13.9747600329,18.6919646116,591.278777963,585.444470125,4.67,1.16430783782
 01/09  08:00:00,165.279401896,47.523556342,0.0,0.0,13.9747600329,18.6919646116,538.610516006,533.920516006,4.67,0.02
 01/09  09:00:00,228.113176696,47.523556342,0.0,0.0,34.9369000822,32.3179380704,491.156943814,481.819720006,8.1725,1.16472380819
