Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/06  18:00:00,23.4644058348,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/06  19:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/06  20:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/06  21:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/06  22:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/06  23:00:00,15.7551834755,0.339359201059,0.0,0.0,5.48122459637,1.0115996781,5.76121524751,5.76121524751
 01/06  24:00:00,16.1775495819,0.761725307482,0.0,0.0,5.48122459637,1.0115996781,13.0738812049,13.0738812049
 01/07  01:00:00,16.5183190745,1.1024948,0.0,0.0,5.48122459637,1.0115996781,19.2168013477,19.2168013477
 01/07  02:00:00,16.5257422365,1.10991796203,0.0,0.0,5.48122459637,1.0115996781,19.3701293826,19.3701293826
 01/07  03:00:00,16.6747417297,1.25891745528,0.0,0.0,5.48122459637,1.0115996781,22.0676753886,22.0676753886
 01/07  04:00:00,16.54448514,1.12866086556,0.0,0.0,5.48122459637,1.0115996781,19.8125855081,19.8125855081
 01/07  05:00:00,16.6077407269,1.1919164524,0.0,0.0,5.48122459637,1.0115996781,21.0254045501,21.0254045501
 01/07  06:00:00,16.5804756753,1.16465140085,0.0,0.0,5.48122459637,1.0115996781,20.5319521631,20.5319521631
 01/07  07:00:00,16.6076756738,1.19185139931,0.0,0.0,5.48122459637,1.0115996781,21.0843717285,21.0843717285
 01/07  08:00:00,18.6109115322,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,25.6482872635,25.6482872635
 01/07  09:00:00,16.6481778769,9.14375392436,0.0,0.0,5.48122459637,2.0231993562,13.9871893818,13.9871893818
 01/07  10:00:00,26.345091668,9.14375392436,0.0,0.0,13.1549390313,4.04639871239,8.29336443909,8.29336443909
 01/07  11:00:00,26.345091668,9.14375392436,0.0,0.0,13.1549390313,4.04639871239,4.64839240682,4.64839240682
 01/07  12:00:00,26.345091668,9.14375392436,0.0,0.0,13.1549390313,4.04639871239,3.04335758832,3.04335758832
 01/07  13:00:00,15.6365781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,3.04102214357,3.04102214357
 01/07  14:00:00,15.6365781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,2.0778802068,2.0778802068
 01/07  15:00:00,15.6365781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,0.235504939805,0.235504939805
